% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
389	1	15	45	0	28	277	0	1
389	1	16	44	0	28	277	0	1
390	1	2	14	0	28	277	0	1
390	1	3	29	0	28	277	0	1
390	1	11	16	0	28	277	0	1
390	1	14	15	0	28	277	0	1
390	1	17	27	0	28	277	0	1
390	1	18	30	0	28	277	0	1
390	1	19	28	0	28	277	0	1
390	1	20	13	0	28	277	0	1
391	1	4	42	0	28	277	0	1
391	1	6	39	0	28	277	0	1
391	1	7	38	0	28	277	0	1
391	1	8	43	0	28	277	0	1
391	1	9	36	0	28	277	0	1
391	1	10	37	0	28	277	0	1
391	1	15	45	0	28	277	0	1
391	1	16	44	0	28	277	0	1
392	1	1	3	0	28	277	0	1
392	1	2	14	0	28	277	0	1
392	1	5	1	0	28	277	0	1
392	1	11	16	0	28	277	0	1
392	1	12	2	0	28	277	0	1
392	1	13	4	0	28	277	0	1
392	1	14	15	0	28	277	0	1
392	1	20	13	0	28	277	0	1
393	1	3	29	0	28	277	0	1
393	1	6	39	0	28	277	0	1
393	1	7	38	0	28	277	0	1
393	1	9	36	0	28	277	0	1
393	1	10	37	0	28	277	0	1
393	1	17	27	0	28	277	0	1
393	1	18	30	0	28	277	0	1
393	1	19	28	0	28	277	0	1
394	1	1	3	0	28	277	0	1
394	1	4	42	0	28	277	0	1
394	1	5	1	0	28	277	0	1
394	1	8	43	0	28	277	0	1
394	1	12	2	0	28	277	0	1
394	1	13	4	0	28	277	0	1
394	1	15	45	0	28	277	0	1
394	1	16	44	0	28	277	0	1
395	1	2	14	0	28	277	0	1
395	1	3	29	0	28	277	0	1
395	1	11	16	0	28	277	0	1
395	1	14	15	0	28	277	0	1
395	1	17	27	0	28	277	0	1
395	1	18	30	0	28	277	0	1
395	1	19	28	0	28	277	0	1
395	1	20	13	0	28	277	0	1
396	1	4	42	0	28	277	0	1
396	1	6	39	0	28	277	0	1
396	1	7	38	0	28	277	0	1
396	1	8	43	0	28	277	0	1
396	1	9	36	0	28	277	0	1
396	1	10	37	0	28	277	0	1
396	1	15	45	0	28	277	0	1
396	1	16	44	0	28	277	0	1
397	1	1	3	0	28	277	0	1
397	1	2	14	0	28	277	0	1
397	1	5	1	0	28	277	0	1
397	1	11	16	0	28	277	0	1
397	1	12	2	0	28	277	0	1
397	1	13	4	0	28	277	0	1
397	1	14	15	0	28	277	0	1
397	1	20	13	0	28	277	0	1
398	1	3	29	0	28	277	0	1
398	1	6	39	0	28	277	0	1
398	1	7	38	0	28	277	0	1
398	1	9	36	0	28	277	0	1
398	1	10	37	0	28	277	0	1
398	1	17	27	0	28	277	0	1
398	1	18	30	0	28	277	0	1
398	1	19	28	0	28	277	0	1
399	1	1	3	0	28	277	0	1
399	1	4	42	0	28	277	0	1
399	1	5	1	0	28	277	0	1
399	1	8	43	0	28	277	0	1
399	1	12	2	0	28	277	0	1
399	1	13	4	0	28	277	0	1
399	1	15	45	0	28	277	0	1
399	1	16	44	0	28	277	0	1
400	1	2	14	0	28	277	0	1
400	1	3	29	0	28	277	0	1
400	1	11	16	0	28	277	0	1
400	1	14	15	0	28	277	0	1
400	1	17	27	0	28	277	0	1
400	1	18	30	0	28	277	0	1
400	1	19	28	0	28	277	0	1
400	1	20	13	0	28	277	0	1
401	1	4	42	0	28	277	0	1
401	1	6	39	0	28	277	0	1
401	1	7	38	0	28	277	0	1
401	1	8	43	0	28	277	0	1
401	1	9	36	0	28	277	0	1
401	1	10	37	0	28	277	0	1
401	1	15	45	0	28	277	0	1
401	1	16	44	0	28	277	0	1
402	1	1	3	0	28	277	0	1
402	1	2	14	0	28	277	0	1
402	1	5	1	0	28	277	0	1
402	1	11	16	0	28	277	0	1
402	1	12	2	0	28	277	0	1
402	1	13	4	0	28	277	0	1
402	1	14	15	0	28	277	0	1
402	1	20	13	0	28	277	0	1
403	1	3	29	0	28	277	0	1
403	1	6	39	0	28	277	0	1
403	1	7	38	0	28	277	0	1
403	1	9	36	0	28	277	0	1
403	1	10	37	0	28	277	0	1
403	1	17	27	0	28	277	0	1
403	1	18	30	0	28	277	0	1
403	1	19	28	0	28	277	0	1
404	1	1	3	0	28	277	0	1
404	1	4	42	0	28	277	0	1
404	1	5	1	0	28	277	0	1
404	1	8	43	0	28	277	0	1
404	1	12	2	0	28	277	0	1
404	1	13	4	0	28	277	0	1
404	1	15	45	0	28	277	0	1
404	1	16	44	0	28	277	0	1
405	1	2	14	0	28	277	0	1
405	1	3	29	0	28	277	0	1
405	1	11	16	0	28	277	0	1
405	1	14	15	0	28	277	0	1
405	1	17	27	0	28	277	0	1
405	1	18	30	0	28	277	0	1
405	1	19	28	0	28	277	0	1
405	1	20	13	0	28	277	0	1
406	1	4	42	0	28	277	0	1
406	1	6	39	0	28	277	0	1
406	1	7	38	0	28	277	0	1
406	1	8	43	0	28	277	0	1
406	1	9	36	0	28	277	0	1
406	1	10	37	0	28	277	0	1
406	1	15	45	0	28	277	0	1
406	1	16	44	0	28	277	0	1
407	1	1	3	0	28	277	0	1
407	1	2	14	0	28	277	0	1
407	1	5	1	0	28	277	0	1
407	1	11	16	0	28	277	0	1
407	1	12	2	0	28	277	0	1
407	1	13	4	0	28	277	0	1
407	1	14	15	0	28	277	0	1
407	1	20	13	0	28	277	0	1
408	1	3	29	0	28	277	0	1
408	1	6	39	0	28	277	0	1
408	1	7	38	0	28	277	0	1
408	1	9	36	0	28	277	0	1
408	1	10	37	0	28	277	0	1
408	1	17	27	0	28	277	0	1
408	1	18	30	0	28	277	0	1
408	1	19	28	0	28	277	0	1
409	1	1	3	0	28	277	0	1
409	1	4	42	0	28	277	0	1
409	1	5	1	0	28	277	0	1
409	1	8	43	0	28	277	0	1
409	1	12	2	0	28	277	0	1
409	1	13	4	0	28	277	0	1
409	1	15	45	0	28	277	0	1
409	1	16	44	0	28	277	0	1
410	1	2	14	0	28	277	0	1
410	1	3	29	0	28	277	0	1
410	1	11	16	0	28	277	0	1
410	1	14	15	0	28	277	0	1
410	1	17	27	0	28	277	0	1
410	1	18	30	0	28	277	0	1
410	1	19	28	0	28	277	0	1
410	1	20	13	0	28	277	0	1
411	1	4	42	0	28	277	0	1
411	1	6	39	0	28	277	0	1
411	1	7	38	0	28	277	0	1
411	1	8	43	0	28	277	0	1
411	1	9	36	0	28	277	0	1
411	1	10	37	0	28	277	0	1
411	1	15	45	0	28	277	0	1
411	1	16	44	0	28	277	0	1
412	1	1	3	0	28	277	0	1
412	1	2	14	0	28	277	0	1
412	1	5	1	0	28	277	0	1
412	1	11	16	0	28	277	0	1
412	1	12	2	0	28	277	0	1
412	1	13	4	0	28	277	0	1
412	1	14	15	0	28	277	0	1
412	1	20	13	0	28	277	0	1
413	1	3	29	0	28	277	0	1
413	1	6	39	0	28	277	0	1
413	1	7	38	0	28	277	0	1
413	1	9	36	0	28	277	0	1
413	1	10	37	0	28	277	0	1
413	1	17	27	0	28	277	0	1
413	1	18	30	0	28	277	0	1
413	1	19	28	0	28	277	0	1
414	1	1	3	0	28	277	0	1
414	1	4	42	0	28	277	0	1
414	1	5	1	0	28	277	0	1
414	1	8	43	0	28	277	0	1
414	1	12	2	0	28	277	0	1
414	1	13	4	0	28	277	0	1
414	1	15	45	0	28	277	0	1
414	1	16	44	0	28	277	0	1
415	1	2	14	0	28	277	0	1
415	1	3	29	0	28	277	0	1
415	1	11	16	0	28	277	0	1
415	1	14	15	0	28	277	0	1
415	1	17	27	0	28	277	0	1
415	1	18	30	0	28	277	0	1
415	1	19	28	0	28	277	0	1
415	1	20	13	0	28	277	0	1
416	1	4	42	0	28	277	0	1
416	1	6	39	0	28	277	0	1
416	1	7	38	0	28	277	0	1
416	1	8	43	0	28	277	0	1
416	1	9	36	0	28	277	0	1
416	1	10	37	0	28	277	0	1
416	1	15	45	0	28	277	0	1
416	1	16	44	0	28	277	0	1
417	1	1	3	0	28	277	0	1
417	1	2	14	0	28	277	0	1
417	1	5	1	0	28	277	0	1
417	1	11	16	0	28	277	0	1
417	1	12	2	0	28	277	0	1
417	1	13	4	0	28	277	0	1
417	1	14	15	0	28	277	0	1
417	1	20	13	0	28	277	0	1
418	1	3	29	0	28	277	0	1
418	1	6	39	0	28	277	0	1
418	1	7	38	0	28	277	0	1
418	1	9	36	0	28	277	0	1
418	1	10	37	0	28	277	0	1
418	1	17	27	0	28	277	0	1
418	1	18	30	0	28	277	0	1
418	1	19	28	0	28	277	0	1
419	1	1	3	0	28	277	0	1
419	1	4	42	0	28	277	0	1
419	1	5	1	0	28	277	0	1
419	1	8	43	0	28	277	0	1
419	1	12	2	0	28	277	0	1
419	1	13	4	0	28	277	0	1
419	1	15	45	0	28	277	0	1
419	1	16	44	0	28	277	0	1
420	1	2	14	0	28	277	0	1
420	1	3	29	0	28	277	0	1
420	1	11	16	0	28	277	0	1
420	1	14	15	0	28	277	0	1
420	1	17	27	0	28	277	0	1
420	1	18	30	0	28	277	0	1
420	1	19	28	0	28	277	0	1
420	1	20	13	0	28	277	0	1
421	1	4	42	0	28	277	0	1
421	1	6	39	0	28	277	0	1
421	1	7	38	0	28	277	0	1
421	1	8	43	0	28	277	0	1
421	1	9	36	0	28	277	0	1
421	1	10	37	0	28	277	0	1
421	1	15	45	0	28	277	0	1
421	1	16	44	0	28	277	0	1
422	1	1	3	0	28	277	0	1
422	1	2	14	0	28	277	0	1
422	1	5	1	0	28	277	0	1
422	1	11	16	0	28	277	0	1
422	1	12	2	0	28	277	0	1
422	1	13	4	0	28	277	0	1
422	1	14	15	0	28	277	0	1
422	1	20	13	0	28	277	0	1
423	1	3	29	0	28	277	0	1
423	1	6	39	0	28	277	0	1
423	1	7	38	0	28	277	0	1
423	1	9	36	0	28	277	0	1
423	1	10	37	0	28	277	0	1
423	1	17	27	0	28	277	0	1
423	1	18	30	0	28	277	0	1
423	1	19	28	0	28	277	0	1
424	1	1	3	0	28	277	0	1
424	1	4	42	0	28	277	0	1
424	1	5	1	0	28	277	0	1
424	1	8	43	0	28	277	0	1
424	1	12	2	0	28	277	0	1
424	1	13	4	0	28	277	0	1
424	1	15	45	0	28	277	0	1
424	1	16	44	0	28	277	0	1
425	1	2	14	0	28	277	0	1
425	1	3	29	0	28	277	0	1
425	1	11	16	0	28	277	0	1
425	1	14	15	0	28	277	0	1
425	1	17	27	0	28	277	0	1
425	1	18	30	0	28	277	0	1
425	1	19	28	0	28	277	0	1
425	1	20	13	0	28	277	0	1
426	1	4	42	0	28	277	0	1
426	1	6	39	0	28	277	0	1
426	1	7	38	0	28	277	0	1
426	1	8	43	0	28	277	0	1
426	1	9	36	0	28	277	0	1
426	1	10	37	0	28	277	0	1
426	1	15	45	0	28	277	0	1
426	1	16	44	0	28	277	0	1
427	1	1	3	0	28	277	0	1
427	1	2	14	0	28	277	0	1
427	1	5	1	0	28	277	0	1
427	1	11	16	0	28	277	0	1
427	1	12	2	0	28	277	0	1
427	1	13	4	0	28	277	0	1
427	1	14	15	0	28	277	0	1
427	1	20	13	0	28	277	0	1
428	1	3	29	0	28	277	0	1
428	1	6	39	0	28	277	0	1
428	1	7	38	0	28	277	0	1
428	1	9	36	0	28	277	0	1
428	1	10	37	0	28	277	0	1
428	1	17	27	0	28	277	0	1
428	1	18	30	0	28	277	0	1
428	1	19	28	0	28	277	0	1
429	1	1	3	0	28	277	0	1
429	1	4	42	0	28	277	0	1
429	1	5	1	0	28	277	0	1
429	1	8	43	0	28	277	0	1
429	1	12	2	0	28	277	0	1
429	1	13	4	0	28	277	0	1
429	1	15	45	0	28	277	0	1
429	1	16	44	0	28	277	0	1
430	1	2	14	0	28	277	0	1
430	1	3	29	0	28	277	0	1
430	1	11	16	0	28	277	0	1
430	1	14	15	0	28	277	0	1
430	1	17	27	0	28	277	0	1
430	1	18	30	0	28	277	0	1
430	1	19	28	0	28	277	0	1
430	1	20	13	0	28	277	0	1
431	1	4	42	0	28	277	0	1
431	1	6	39	0	28	277	0	1
431	1	7	38	0	28	277	0	1
431	1	8	43	0	28	277	0	1
431	1	9	36	0	28	277	0	1
431	1	10	37	0	28	277	0	1
431	1	15	45	0	28	277	0	1
431	1	16	44	0	28	277	0	1
432	1	1	3	0	28	277	0	1
432	1	2	14	0	28	277	0	1
432	1	5	1	0	28	277	0	1
432	1	11	16	0	28	277	0	1
432	1	12	2	0	28	277	0	1
432	1	13	4	0	28	277	0	1
432	1	14	15	0	28	277	0	1
432	1	20	13	0	28	277	0	1
433	1	3	29	0	28	277	0	1
433	1	6	39	0	28	277	0	1
433	1	7	38	0	28	277	0	1
433	1	9	36	0	28	277	0	1
433	1	10	37	0	28	277	0	1
433	1	17	27	0	28	277	0	1
433	1	18	30	0	28	277	0	1
433	1	19	28	0	28	277	0	1
434	1	1	3	0	28	277	0	1
434	1	4	42	0	28	277	0	1
434	1	5	1	0	28	277	0	1
434	1	8	43	0	28	277	0	1
434	1	12	2	0	28	277	0	1
434	1	13	4	0	28	277	0	1
434	1	15	45	0	28	277	0	1
434	1	16	44	0	28	277	0	1
435	1	2	14	0	28	277	0	1
435	1	3	29	0	28	277	0	1
435	1	11	16	0	28	277	0	1
435	1	14	15	0	28	277	0	1
435	1	17	27	0	28	277	0	1
435	1	18	30	0	28	277	0	1
435	1	19	28	0	28	277	0	1
435	1	20	13	0	28	277	0	1
436	1	4	42	0	28	277	0	1
436	1	6	39	0	28	277	0	1
436	1	7	38	0	28	277	0	1
436	1	8	43	0	28	277	0	1
436	1	9	36	0	28	277	0	1
436	1	10	37	0	28	277	0	1
436	1	15	45	0	28	277	0	1
436	1	16	44	0	28	277	0	1
437	1	1	3	0	28	277	0	1
437	1	2	14	0	28	277	0	1
437	1	5	1	0	28	277	0	1
437	1	11	16	0	28	277	0	1
437	1	12	2	0	28	277	0	1
437	1	13	4	0	28	277	0	1
437	1	14	15	0	28	277	0	1
437	1	20	13	0	28	277	0	1
438	1	3	29	0	28	277	0	1
438	1	6	39	0	28	277	0	1
438	1	7	38	0	28	277	0	1
438	1	9	36	0	28	277	0	1
438	1	10	37	0	28	277	0	1
438	1	17	27	0	28	277	0	1
438	1	18	30	0	28	277	0	1
438	1	19	28	0	28	277	0	1
439	1	1	3	0	28	277	0	1
439	1	4	42	0	28	277	0	1
439	1	5	1	0	28	277	0	1
439	1	8	43	0	28	277	0	1
439	1	12	2	0	28	277	0	1
439	1	13	4	0	28	277	0	1
439	1	15	45	0	28	277	0	1
439	1	16	44	0	28	277	0	1
440	1	2	14	0	28	277	0	1
440	1	3	29	0	28	277	0	1
440	1	11	16	0	28	277	0	1
440	1	14	15	0	28	277	0	1
440	1	17	27	0	28	277	0	1
440	1	18	30	0	28	277	0	1
440	1	19	28	0	28	277	0	1
440	1	20	13	0	28	277	0	1
441	1	4	42	0	28	277	0	1
441	1	6	39	0	28	277	0	1
441	1	7	38	0	28	277	0	1
441	1	8	43	0	28	277	0	1
441	1	9	36	0	28	277	0	1
441	1	10	37	0	28	277	0	1
441	1	15	45	0	28	277	0	1
441	1	16	44	0	28	277	0	1
442	1	1	3	0	28	277	0	1
442	1	2	14	0	28	277	0	1
442	1	5	1	0	28	277	0	1
442	1	11	16	0	28	277	0	1
442	1	12	2	0	28	277	0	1
442	1	13	4	0	28	277	0	1
442	1	14	15	0	28	277	0	1
442	1	20	13	0	28	277	0	1
443	1	3	29	0	28	277	0	1
443	1	6	39	0	28	277	0	1
443	1	7	38	0	28	277	0	1
443	1	9	36	0	28	277	0	1
443	1	10	37	0	28	277	0	1
443	1	17	27	0	28	277	0	1
443	1	18	30	0	28	277	0	1
443	1	19	28	0	28	277	0	1
444	1	1	3	0	28	277	0	1
444	1	4	42	0	28	277	0	1
444	1	5	1	0	28	277	0	1
444	1	8	43	0	28	277	0	1
444	1	12	2	0	28	277	0	1
444	1	13	4	0	28	277	0	1
444	1	15	45	0	28	277	0	1
444	1	16	44	0	28	277	0	1
445	1	2	14	0	28	277	0	1
445	1	3	29	0	28	277	0	1
445	1	11	16	0	28	277	0	1
445	1	14	15	0	28	277	0	1
445	1	17	27	0	28	277	0	1
445	1	18	30	0	28	277	0	1
445	1	19	28	0	28	277	0	1
445	1	20	13	0	28	277	0	1
446	1	4	42	0	28	277	0	1
446	1	6	39	0	28	277	0	1
446	1	7	38	0	28	277	0	1
446	1	8	43	0	28	277	0	1
446	1	9	36	0	28	277	0	1
446	1	10	37	0	28	277	0	1
446	1	15	45	0	28	277	0	1
446	1	16	44	0	28	277	0	1
447	1	1	3	0	28	277	0	1
447	1	2	14	0	28	277	0	1
447	1	5	1	0	28	277	0	1
447	1	11	16	0	28	277	0	1
447	1	12	2	0	28	277	0	1
447	1	13	4	0	28	277	0	1
447	1	14	15	0	28	277	0	1
447	1	20	13	0	28	277	0	1
448	1	3	29	0	28	277	0	1
448	1	6	39	0	28	277	0	1
448	1	7	38	0	28	277	0	1
448	1	9	36	0	28	277	0	1
448	1	10	37	0	28	277	0	1
448	1	17	27	0	28	277	0	1
448	1	18	30	0	28	277	0	1
448	1	19	28	0	28	277	0	1
449	1	1	3	0	28	277	0	1
449	1	4	42	0	28	277	0	1
449	1	5	1	0	28	277	0	1
449	1	8	43	0	28	277	0	1
449	1	12	2	0	28	277	0	1
449	1	13	4	0	28	277	0	1
449	1	15	45	0	28	277	0	1
449	1	16	44	0	28	277	0	1
450	1	2	14	0	28	277	0	1
450	1	3	29	0	28	277	0	1
450	1	11	16	0	28	277	0	1
450	1	14	15	0	28	277	0	1
450	1	17	27	0	28	277	0	1
450	1	18	30	0	28	277	0	1
450	1	19	28	0	28	277	0	1
450	1	20	13	0	28	277	0	1
451	1	4	42	0	28	277	0	1
451	1	6	39	0	28	277	0	1
451	1	7	38	0	28	277	0	1
451	1	8	43	0	28	277	0	1
451	1	9	36	0	28	277	0	1
451	1	10	37	0	28	277	0	1
451	1	15	45	0	28	277	0	1
451	1	16	44	0	28	277	0	1
452	1	1	3	0	28	277	0	1
452	1	2	14	0	28	277	0	1
452	1	5	1	0	28	277	0	1
452	1	11	16	0	28	277	0	1
452	1	12	2	0	28	277	0	1
452	1	13	4	0	28	277	0	1
452	1	14	15	0	28	277	0	1
452	1	20	13	0	28	277	0	1
453	1	3	29	0	28	277	0	1
453	1	6	39	0	28	277	0	1
453	1	7	38	0	28	277	0	1
453	1	9	36	0	28	277	0	1
453	1	10	37	0	28	277	0	1
453	1	17	27	0	28	277	0	1
453	1	18	30	0	28	277	0	1
453	1	19	28	0	28	277	0	1
454	1	1	3	0	28	277	0	1
454	1	4	42	0	28	277	0	1
454	1	5	1	0	28	277	0	1
454	1	8	43	0	28	277	0	1
454	1	12	2	0	28	277	0	1
454	1	13	4	0	28	277	0	1
454	1	15	45	0	28	277	0	1
454	1	16	44	0	28	277	0	1
455	1	2	14	0	28	277	0	1
455	1	3	29	0	28	277	0	1
455	1	11	16	0	28	277	0	1
455	1	14	15	0	28	277	0	1
455	1	17	27	0	28	277	0	1
455	1	18	30	0	28	277	0	1
455	1	19	28	0	28	277	0	1
455	1	20	13	0	28	277	0	1
456	1	4	42	0	28	277	0	1
456	1	6	39	0	28	277	0	1
456	1	7	38	0	28	277	0	1
456	1	8	43	0	28	277	0	1
456	1	9	36	0	28	277	0	1
456	1	10	37	0	28	277	0	1
456	1	15	45	0	28	277	0	1
456	1	16	44	0	28	277	0	1
457	1	1	3	0	28	277	0	1
457	1	2	14	0	28	277	0	1
457	1	5	1	0	28	277	0	1
457	1	11	16	0	28	277	0	1
457	1	12	2	0	28	277	0	1
457	1	13	4	0	28	277	0	1
457	1	14	15	0	28	277	0	1
457	1	20	13	0	28	277	0	1
458	1	3	29	0	28	277	0	1
458	1	6	39	0	28	277	0	1
458	1	7	38	0	28	277	0	1
458	1	9	36	0	28	277	0	1
458	1	10	37	0	28	277	0	1
458	1	17	27	0	28	277	0	1
458	1	18	30	0	28	277	0	1
458	1	19	28	0	28	277	0	1
459	1	1	3	0	28	277	0	1
459	1	4	42	0	28	277	0	1
459	1	5	1	0	28	277	0	1
459	1	8	43	0	28	277	0	1
459	1	12	2	0	28	277	0	1
459	1	13	4	0	28	277	0	1
459	1	15	45	0	28	277	0	1
459	1	16	44	0	28	277	0	1
460	1	2	14	0	28	277	0	1
460	1	3	29	0	28	277	0	1
460	1	11	16	0	28	277	0	1
460	1	14	15	0	28	277	0	1
460	1	17	27	0	28	277	0	1
460	1	18	30	0	28	277	0	1
460	1	19	28	0	28	277	0	1
460	1	20	13	0	28	277	0	1
461	1	4	42	0	28	277	0	1
461	1	6	39	0	28	277	0	1
461	1	7	38	0	28	277	0	1
461	1	8	43	0	28	277	0	1
461	1	9	36	0	28	277	0	1
461	1	10	37	0	28	277	0	1
461	1	15	45	0	28	277	0	1
461	1	16	44	0	28	277	0	1
462	1	1	3	0	28	277	0	1
462	1	2	14	0	28	277	0	1
462	1	5	1	0	28	277	0	1
462	1	11	16	0	28	277	0	1
462	1	12	2	0	28	277	0	1
462	1	13	4	0	28	277	0	1
462	1	14	15	0	28	277	0	1
462	1	20	13	0	28	277	0	1
463	1	3	29	0	28	277	0	1
463	1	6	39	0	28	277	0	1
463	1	7	38	0	28	277	0	1
463	1	9	36	0	28	277	0	1
463	1	10	37	0	28	277	0	1
463	1	17	27	0	28	277	0	1
463	1	18	30	0	28	277	0	1
463	1	19	28	0	28	277	0	1
464	1	1	3	0	28	277	0	1
464	1	4	42	0	28	277	0	1
464	1	5	1	0	28	277	0	1
464	1	8	43	0	28	277	0	1
464	1	12	2	0	28	277	0	1
464	1	13	4	0	28	277	0	1
464	1	15	45	0	28	277	0	1
464	1	16	44	0	28	277	0	1
465	1	2	14	0	28	277	0	1
465	1	3	29	0	28	277	0	1
465	1	11	16	0	28	277	0	1
465	1	14	15	0	28	277	0	1
465	1	17	27	0	28	277	0	1
465	1	18	30	0	28	277	0	1
465	1	19	28	0	28	277	0	1
465	1	20	13	0	28	277	0	1
466	1	4	42	0	28	277	0	1
466	1	6	39	0	28	277	0	1
466	1	7	38	0	28	277	0	1
466	1	8	43	0	28	277	0	1
466	1	9	36	0	28	277	0	1
466	1	10	37	0	28	277	0	1
466	1	15	45	0	28	277	0	1
466	1	16	44	0	28	277	0	1
467	1	1	3	0	28	277	0	1
467	1	2	14	0	28	277	0	1
467	1	5	1	0	28	277	0	1
467	1	11	16	0	28	277	0	1
467	1	12	2	0	28	277	0	1
467	1	13	4	0	28	277	0	1
467	1	14	15	0	28	277	0	1
467	1	20	13	0	28	277	0	1
468	1	3	29	0	28	277	0	1
468	1	6	39	0	28	277	0	1
468	1	7	38	0	28	277	0	1
468	1	9	36	0	28	277	0	1
468	1	10	37	0	28	277	0	1
468	1	17	27	0	28	277	0	1
468	1	18	30	0	28	277	0	1
468	1	19	28	0	28	277	0	1
469	1	1	3	0	28	277	0	1
469	1	4	42	0	28	277	0	1
469	1	5	1	0	28	277	0	1
469	1	8	43	0	28	277	0	1
469	1	12	2	0	28	277	0	1
469	1	13	4	0	28	277	0	1
469	1	15	45	0	28	277	0	1
469	1	16	44	0	28	277	0	1
470	1	2	14	0	28	277	0	1
470	1	3	29	0	28	277	0	1
470	1	11	16	0	28	277	0	1
470	1	14	15	0	28	277	0	1
470	1	17	27	0	28	277	0	1
470	1	18	30	0	28	277	0	1
470	1	19	28	0	28	277	0	1
470	1	20	13	0	28	277	0	1
471	1	4	42	0	28	277	0	1
471	1	6	39	0	28	277	0	1
471	1	7	38	0	28	277	0	1
471	1	8	43	0	28	277	0	1
471	1	9	36	0	28	277	0	1
471	1	10	37	0	28	277	0	1
471	1	15	45	0	28	277	0	1
471	1	16	44	0	28	277	0	1
472	1	1	3	0	28	277	0	1
472	1	2	14	0	28	277	0	1
472	1	5	1	0	28	277	0	1
472	1	11	16	0	28	277	0	1
472	1	12	2	0	28	277	0	1
472	1	13	4	0	28	277	0	1
472	1	14	15	0	28	277	0	1
472	1	20	13	0	28	277	0	1
473	1	3	29	0	28	277	0	1
473	1	6	39	0	28	277	0	1
473	1	7	38	0	28	277	0	1
473	1	9	36	0	28	277	0	1
473	1	10	37	0	28	277	0	1
473	1	17	27	0	28	277	0	1
473	1	18	30	0	28	277	0	1
473	1	19	28	0	28	277	0	1
474	1	1	3	0	28	277	0	1
474	1	4	42	0	28	277	0	1
474	1	5	1	0	28	277	0	1
474	1	8	43	0	28	277	0	1
474	1	12	2	0	28	277	0	1
474	1	13	4	0	28	277	0	1
474	1	15	45	0	28	277	0	1
474	1	16	44	0	28	277	0	1
475	1	2	14	0	28	277	0	1
475	1	3	29	0	28	277	0	1
475	1	11	16	0	28	277	0	1
475	1	14	15	0	28	277	0	1
475	1	17	27	0	28	277	0	1
475	1	18	30	0	28	277	0	1
475	1	19	28	0	28	277	0	1
475	1	20	13	0	28	277	0	1
476	1	4	42	0	28	277	0	1
476	1	6	39	0	28	277	0	1
476	1	7	38	0	28	277	0	1
476	1	8	43	0	28	277	0	1
476	1	9	36	0	28	277	0	1
476	1	10	37	0	28	277	0	1
476	1	15	45	0	28	277	0	1
476	1	16	44	0	28	277	0	1
477	1	1	3	0	28	277	0	1
477	1	2	14	0	28	277	0	1
477	1	5	1	0	28	277	0	1
477	1	11	16	0	28	277	0	1
477	1	12	2	0	28	277	0	1
477	1	13	4	0	28	277	0	1
477	1	14	15	0	28	277	0	1
477	1	20	13	0	28	277	0	1
478	1	3	29	0	28	277	0	1
478	1	6	39	0	28	277	0	1
478	1	7	38	0	28	277	0	1
478	1	9	36	0	28	277	0	1
478	1	10	37	0	28	277	0	1
478	1	17	27	0	28	277	0	1
478	1	18	30	0	28	277	0	1
478	1	19	28	0	28	277	0	1
479	1	1	3	0	28	277	0	1
479	1	4	42	0	28	277	0	1
479	1	5	1	0	28	277	0	1
479	1	8	43	0	28	277	0	1
479	1	12	2	0	28	277	0	1
479	1	13	4	0	28	277	0	1
479	1	15	45	0	28	277	0	1
479	1	16	44	0	28	277	0	1
480	1	2	14	0	28	277	0	1
480	1	3	29	0	28	277	0	1
480	1	11	16	0	28	277	0	1
480	1	14	15	0	28	277	0	1
480	1	17	27	0	28	277	0	1
480	1	18	30	0	28	277	0	1
480	1	19	28	0	28	277	0	1
480	1	20	13	0	28	277	0	1
481	1	4	42	0	28	277	0	1
481	1	6	39	0	28	277	0	1
481	1	7	38	0	28	277	0	1
481	1	8	43	0	28	277	0	1
481	1	9	36	0	28	277	0	1
481	1	10	37	0	28	277	0	1
481	1	15	45	0	28	277	0	1
481	1	16	44	0	28	277	0	1
482	1	1	3	0	28	277	0	1
482	1	2	14	0	28	277	0	1
482	1	5	1	0	28	277	0	1
482	1	11	16	0	28	277	0	1
482	1	12	2	0	28	277	0	1
482	1	13	4	0	28	277	0	1
482	1	14	15	0	28	277	0	1
482	1	20	13	0	28	277	0	1
483	1	3	29	0	28	277	0	1
483	1	6	39	0	28	277	0	1
483	1	7	38	0	28	277	0	1
483	1	9	36	0	28	277	0	1
483	1	10	37	0	28	277	0	1
483	1	17	27	0	28	277	0	1
483	1	18	30	0	28	277	0	1
483	1	19	28	0	28	277	0	1
484	1	1	3	0	28	277	0	1
484	1	4	42	0	28	277	0	1
484	1	5	1	0	28	277	0	1
484	1	8	43	0	28	277	0	1
484	1	12	2	0	28	277	0	1
484	1	13	4	0	28	277	0	1
484	1	15	45	0	28	277	0	1
484	1	16	44	0	28	277	0	1
485	1	2	14	0	28	277	0	1
485	1	3	29	0	28	277	0	1
485	1	11	16	0	28	277	0	1
485	1	14	15	0	28	277	0	1
485	1	17	27	0	28	277	0	1
485	1	18	30	0	28	277	0	1
485	1	19	28	0	28	277	0	1
485	1	20	13	0	28	277	0	1
486	1	4	42	0	28	277	0	1
486	1	6	39	0	28	277	0	1
486	1	7	38	0	28	277	0	1
486	1	8	43	0	28	277	0	1
486	1	9	36	0	28	277	0	1
