% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
828	1	4	4	0	28	373	0	1	1
828	1	2	7	0	28	373	0	1	1
828	1	6	8	0	28	373	0	1	1
829	1	5	1	0	28	373	0	1	1
829	1	3	2	0	28	373	0	1	1
829	1	1	3	0	28	373	0	1	1
829	1	4	4	0	28	373	0	1	1
829	1	2	7	0	28	373	0	1	1
829	1	6	8	0	28	373	0	1	1
830	1	5	1	0	28	373	0	1	1
830	1	3	2	0	28	373	0	1	1
830	1	1	3	0	28	373	0	1	1
830	1	4	4	0	28	373	0	1	1
830	1	2	7	0	28	373	0	1	1
830	1	6	8	0	28	373	0	1	1
831	1	5	1	0	28	373	0	1	1
831	1	3	2	0	28	373	0	1	1
831	1	1	3	0	28	373	0	1	1
831	1	4	4	0	28	373	0	1	1
831	1	2	7	0	28	373	0	1	1
831	1	6	8	0	28	373	0	1	1
832	1	5	1	0	28	373	0	1	1
832	1	3	2	0	28	373	0	1	1
832	1	1	3	0	28	373	0	1	1
832	1	4	4	0	28	373	0	1	1
832	1	2	7	0	28	373	0	1	1
832	1	6	8	0	28	373	0	1	1
833	1	5	1	0	28	373	0	1	1
833	1	3	2	0	28	373	0	1	1
833	1	1	3	0	28	373	0	1	1
833	1	4	4	0	28	373	0	1	1
833	1	2	7	0	28	373	0	1	1
833	1	6	8	0	28	373	0	1	1
834	1	5	1	0	28	373	0	1	1
834	1	3	2	0	28	373	0	1	1
834	1	1	3	0	28	373	0	1	1
834	1	4	4	0	28	373	0	1	1
834	1	2	7	0	28	373	0	1	1
834	1	6	8	0	28	373	0	1	1
835	1	5	1	0	28	373	0	1	1
835	1	3	2	0	28	373	0	1	1
835	1	1	3	0	28	373	0	1	1
835	1	4	4	0	28	373	0	1	1
835	1	2	7	0	28	373	0	1	1
835	1	6	8	0	28	373	0	1	1
836	1	5	1	0	28	373	0	1	1
836	1	3	2	0	28	373	0	1	1
836	1	1	3	0	28	373	0	1	1
836	1	4	4	0	28	373	0	1	1
836	1	2	7	0	28	373	0	1	1
836	1	6	8	0	28	373	0	1	1
837	1	5	1	0	28	373	0	1	1
837	1	3	2	0	28	373	0	1	1
837	1	1	3	0	28	373	0	1	1
837	1	4	4	0	28	373	0	1	1
837	1	2	7	0	28	373	0	1	1
837	1	6	8	0	28	373	0	1	1
838	1	5	1	0	28	373	0	1	1
838	1	3	2	0	28	373	0	1	1
838	1	1	3	0	28	373	0	1	1
838	1	4	4	0	28	373	0	1	1
838	1	2	7	0	28	373	0	1	1
838	1	6	8	0	28	373	0	1	1
839	1	5	1	0	28	373	0	1	1
839	1	3	2	0	28	373	0	1	1
839	1	1	3	0	28	373	0	1	1
839	1	4	4	0	28	373	0	1	1
839	1	2	7	0	28	373	0	1	1
839	1	6	8	0	28	373	0	1	1
840	1	5	1	0	28	373	0	1	1
840	1	3	2	0	28	373	0	1	1
840	1	1	3	0	28	373	0	1	1
840	1	4	4	0	28	373	0	1	1
840	1	2	7	0	28	373	0	1	1
840	1	6	8	0	28	373	0	1	1
841	1	5	1	0	28	373	0	1	1
841	1	3	2	0	28	373	0	1	1
841	1	1	3	0	28	373	0	1	1
841	1	4	4	0	28	373	0	1	1
841	1	2	7	0	28	373	0	1	1
841	1	6	8	0	28	373	0	1	1
842	1	5	1	0	28	373	0	1	1
842	1	3	2	0	28	373	0	1	1
842	1	1	3	0	28	373	0	1	1
842	1	4	4	0	28	373	0	1	1
842	1	2	7	0	28	373	0	1	1
842	1	6	8	0	28	373	0	1	1
843	1	5	1	0	28	373	0	1	1
843	1	3	2	0	28	373	0	1	1
843	1	1	3	0	28	373	0	1	1
843	1	4	4	0	28	373	0	1	1
843	1	2	7	0	28	373	0	1	1
843	1	6	8	0	28	373	0	1	1
844	1	5	1	0	28	373	0	1	1
844	1	3	2	0	28	373	0	1	1
844	1	1	3	0	28	373	0	1	1
844	1	4	4	0	28	373	0	1	1
844	1	2	7	0	28	373	0	1	1
844	1	6	8	0	28	373	0	1	1
845	1	5	1	0	28	373	0	1	1
845	1	3	2	0	28	373	0	1	1
845	1	1	3	0	28	373	0	1	1
845	1	4	4	0	28	373	0	1	1
845	1	2	7	0	28	373	0	1	1
845	1	6	8	0	28	373	0	1	1
846	1	5	1	0	28	373	0	1	1
846	1	3	2	0	28	373	0	1	1
846	1	1	3	0	28	373	0	1	1
846	1	4	4	0	28	373	0	1	1
846	1	2	7	0	28	373	0	1	1
846	1	6	8	0	28	373	0	1	1
847	1	5	1	0	28	373	0	1	1
847	1	3	2	0	28	373	0	1	1
847	1	1	3	0	28	373	0	1	1
847	1	4	4	0	28	373	0	1	1
847	1	2	7	0	28	373	0	1	1
847	1	6	8	0	28	373	0	1	1
848	1	5	1	0	28	373	0	1	1
848	1	3	2	0	28	373	0	1	1
848	1	1	3	0	28	373	0	1	1
848	1	4	4	0	28	373	0	1	1
848	1	2	7	0	28	373	0	1	1
848	1	6	8	0	28	373	0	1	1
849	1	5	1	0	28	373	0	1	1
849	1	3	2	0	28	373	0	1	1
849	1	1	3	0	28	373	0	1	1
849	1	4	4	0	28	373	0	1	1
849	1	2	7	0	28	373	0	1	1
849	1	6	8	0	28	373	0	1	1
850	1	5	1	0	28	373	0	1	1
850	1	3	2	0	28	373	0	1	1
850	1	1	3	0	28	373	0	1	1
850	1	4	4	0	28	373	0	1	1
850	1	2	7	0	28	373	0	1	1
850	1	6	8	0	28	373	0	1	1
851	1	5	1	0	28	373	0	1	1
851	1	3	2	0	28	373	0	1	1
851	1	1	3	0	28	373	0	1	1
851	1	4	4	0	28	373	0	1	1
851	1	2	7	0	28	373	0	1	1
851	1	6	8	0	28	373	0	1	1
852	1	5	1	0	28	373	0	1	1
852	1	3	2	0	28	373	0	1	1
852	1	1	3	0	28	373	0	1	1
852	1	4	4	0	28	373	0	1	1
852	1	2	7	0	28	373	0	1	1
852	1	6	8	0	28	373	0	1	1
853	1	5	1	0	28	373	0	1	1
853	1	3	2	0	28	373	0	1	1
853	1	1	3	0	28	373	0	1	1
853	1	4	4	0	28	373	0	1	1
853	1	2	7	0	28	373	0	1	1
853	1	6	8	0	28	373	0	1	1
854	1	5	1	0	28	373	0	1	1
854	1	3	2	0	28	373	0	1	1
854	1	1	3	0	28	373	0	1	1
854	1	4	4	0	28	373	0	1	1
854	1	2	7	0	28	373	0	1	1
854	1	6	8	0	28	373	0	1	1
855	1	5	1	0	28	373	0	1	1
855	1	3	2	0	28	373	0	1	1
855	1	1	3	0	28	373	0	1	1
855	1	4	4	0	28	373	0	1	1
855	1	2	7	0	28	373	0	1	1
855	1	6	8	0	28	373	0	1	1
856	1	5	1	0	28	373	0	1	1
856	1	3	2	0	28	373	0	1	1
856	1	1	3	0	28	373	0	1	1
856	1	4	4	0	28	373	0	1	1
856	1	2	7	0	28	373	0	1	1
856	1	6	8	0	28	373	0	1	1
857	1	5	1	0	28	373	0	1	1
857	1	3	2	0	28	373	0	1	1
857	1	1	3	0	28	373	0	1	1
857	1	4	4	0	28	373	0	1	1
857	1	2	7	0	28	373	0	1	1
857	1	6	8	0	28	373	0	1	1
858	1	5	1	0	28	373	0	1	1
858	1	3	2	0	28	373	0	1	1
858	1	1	3	0	28	373	0	1	1
858	1	4	4	0	28	373	0	1	1
858	1	2	7	0	28	373	0	1	1
858	1	6	8	0	28	373	0	1	1
859	1	5	1	0	28	373	0	1	1
859	1	3	2	0	28	373	0	1	1
859	1	1	3	0	28	373	0	1	1
859	1	4	4	0	28	373	0	1	1
859	1	2	7	0	28	373	0	1	1
859	1	6	8	0	28	373	0	1	1
860	1	5	1	0	28	373	0	1	1
860	1	3	2	0	28	373	0	1	1
860	1	1	3	0	28	373	0	1	1
860	1	4	4	0	28	373	0	1	1
860	1	2	7	0	28	373	0	1	1
860	1	6	8	0	28	373	0	1	1
861	1	5	1	0	28	373	0	1	1
861	1	3	2	0	28	373	0	1	1
861	1	1	3	0	28	373	0	1	1
861	1	4	4	0	28	373	0	1	1
861	1	2	7	0	28	373	0	1	1
861	1	6	8	0	28	373	0	1	1
862	1	5	1	0	28	373	0	1	1
862	1	3	2	0	28	373	0	1	1
862	1	1	3	0	28	373	0	1	1
862	1	4	4	0	28	373	0	1	1
862	1	2	7	0	28	373	0	1	1
862	1	6	8	0	28	373	0	1	1
863	1	5	1	0	28	373	0	1	1
863	1	3	2	0	28	373	0	1	1
863	1	1	3	0	28	373	0	1	1
863	1	4	4	0	28	373	0	1	1
863	1	2	7	0	28	373	0	1	1
863	1	6	8	0	28	373	0	1	1
864	1	5	1	0	28	373	0	1	1
864	1	3	2	0	28	373	0	1	1
864	1	1	3	0	28	373	0	1	1
864	1	4	4	0	28	373	0	1	1
864	1	2	7	0	28	373	0	1	1
864	1	6	8	0	28	373	0	1	1
865	1	5	1	0	28	373	0	1	1
865	1	3	2	0	28	373	0	1	1
865	1	1	3	0	28	373	0	1	1
865	1	4	4	0	28	373	0	1	1
865	1	2	7	0	28	373	0	1	1
865	1	6	8	0	28	373	0	1	1
866	1	5	1	0	28	373	0	1	1
866	1	3	2	0	28	373	0	1	1
866	1	1	3	0	28	373	0	1	1
866	1	4	4	0	28	373	0	1	1
866	1	2	7	0	28	373	0	1	1
866	1	6	8	0	28	373	0	1	1
867	1	5	1	0	28	373	0	1	1
867	1	3	2	0	28	373	0	1	1
867	1	1	3	0	28	373	0	1	1
867	1	4	4	0	28	373	0	1	1
867	1	2	7	0	28	373	0	1	1
867	1	6	8	0	28	373	0	1	1
868	1	5	1	0	28	373	0	1	1
868	1	3	2	0	28	373	0	1	1
868	1	1	3	0	28	373	0	1	1
868	1	4	4	0	28	373	0	1	1
868	1	2	7	0	28	373	0	1	1
868	1	6	8	0	28	373	0	1	1
869	1	5	1	0	28	373	0	1	1
869	1	3	2	0	28	373	0	1	1
869	1	1	3	0	28	373	0	1	1
869	1	4	4	0	28	373	0	1	1
869	1	2	7	0	28	373	0	1	1
869	1	6	8	0	28	373	0	1	1
870	1	5	1	0	28	373	0	1	1
870	1	3	2	0	28	373	0	1	1
870	1	1	3	0	28	373	0	1	1
870	1	4	4	0	28	373	0	1	1
870	1	2	7	0	28	373	0	1	1
870	1	6	8	0	28	373	0	1	1
871	1	5	1	0	28	373	0	1	1
871	1	3	2	0	28	373	0	1	1
871	1	1	3	0	28	373	0	1	1
871	1	4	4	0	28	373	0	1	1
871	1	2	7	0	28	373	0	1	1
871	1	6	8	0	28	373	0	1	1
872	1	5	1	0	28	373	0	1	1
872	1	3	2	0	28	373	0	1	1
872	1	1	3	0	28	373	0	1	1
872	1	4	4	0	28	373	0	1	1
872	1	2	7	0	28	373	0	1	1
872	1	6	8	0	28	373	0	1	1
873	1	5	1	0	28	373	0	1	1
873	1	3	2	0	28	373	0	1	1
873	1	1	3	0	28	373	0	1	1
873	1	4	4	0	28	373	0	1	1
873	1	2	7	0	28	373	0	1	1
873	1	6	8	0	28	373	0	1	1
874	1	5	1	0	28	373	0	1	1
874	1	3	2	0	28	373	0	1	1
874	1	1	3	0	28	373	0	1	1
874	1	4	4	0	28	373	0	1	1
874	1	2	7	0	28	373	0	1	1
874	1	6	8	0	28	373	0	1	1
875	1	5	1	0	28	373	0	1	1
875	1	3	2	0	28	373	0	1	1
875	1	1	3	0	28	373	0	1	1
875	1	4	4	0	28	373	0	1	1
875	1	2	7	0	28	373	0	1	1
875	1	6	8	0	28	373	0	1	1
876	1	5	1	0	28	373	0	1	1
876	1	3	2	0	28	373	0	1	1
876	1	1	3	0	28	373	0	1	1
876	1	4	4	0	28	373	0	1	1
876	1	2	7	0	28	373	0	1	1
876	1	6	8	0	28	373	0	1	1
877	1	5	1	0	28	373	0	1	1
877	1	3	2	0	28	373	0	1	1
877	1	1	3	0	28	373	0	1	1
877	1	4	4	0	28	373	0	1	1
877	1	2	7	0	28	373	0	1	1
877	1	6	8	0	28	373	0	1	1
878	1	5	1	0	28	373	0	1	1
878	1	3	2	0	28	373	0	1	1
878	1	1	3	0	28	373	0	1	1
878	1	4	4	0	28	373	0	1	1
878	1	2	7	0	28	373	0	1	1
878	1	6	8	0	28	373	0	1	1
879	1	5	1	0	28	373	0	1	1
879	1	3	2	0	28	373	0	1	1
879	1	1	3	0	28	373	0	1	1
879	1	4	4	0	28	373	0	1	1
879	1	2	7	0	28	373	0	1	1
879	1	6	8	0	28	373	0	1	1
880	1	5	1	0	28	373	0	1	1
880	1	3	2	0	28	373	0	1	1
880	1	1	3	0	28	373	0	1	1
880	1	4	4	0	28	373	0	1	1
880	1	2	7	0	28	373	0	1	1
880	1	6	8	0	28	373	0	1	1
881	1	5	1	0	28	373	0	1	1
881	1	3	2	0	28	373	0	1	1
881	1	1	3	0	28	373	0	1	1
881	1	4	4	0	28	373	0	1	1
881	1	2	7	0	28	373	0	1	1
881	1	6	8	0	28	373	0	1	1
882	1	5	1	0	28	373	0	1	1
882	1	3	2	0	28	373	0	1	1
882	1	1	3	0	28	373	0	1	1
882	1	4	4	0	28	373	0	1	1
882	1	2	7	0	28	373	0	1	1
882	1	6	8	0	28	373	0	1	1
883	1	5	1	0	28	373	0	1	1
883	1	3	2	0	28	373	0	1	1
883	1	1	3	0	28	373	0	1	1
883	1	4	4	0	28	373	0	1	1
883	1	2	7	0	28	373	0	1	1
883	1	6	8	0	28	373	0	1	1
884	1	5	1	0	28	373	0	1	1
884	1	3	2	0	28	373	0	1	1
884	1	1	3	0	28	373	0	1	1
884	1	4	4	0	28	373	0	1	1
884	1	2	7	0	28	373	0	1	1
884	1	6	8	0	28	373	0	1	1
885	1	5	1	0	28	373	0	1	1
885	1	3	2	0	28	373	0	1	1
885	1	1	3	0	28	373	0	1	1
885	1	4	4	0	28	373	0	1	1
885	1	2	7	0	28	373	0	1	1
885	1	6	8	0	28	373	0	1	1
886	1	5	1	0	28	373	0	1	1
886	1	3	2	0	28	373	0	1	1
886	1	1	3	0	28	373	0	1	1
886	1	4	4	0	28	373	0	1	1
886	1	2	7	0	28	373	0	1	1
886	1	6	8	0	28	373	0	1	1
887	1	5	1	0	28	373	0	1	1
887	1	3	2	0	28	373	0	1	1
887	1	1	3	0	28	373	0	1	1
887	1	4	4	0	28	373	0	1	1
887	1	2	7	0	28	373	0	1	1
887	1	6	8	0	28	373	0	1	1
888	1	5	1	0	28	373	0	1	1
888	1	3	2	0	28	373	0	1	1
888	1	1	3	0	28	373	0	1	1
888	1	4	4	0	28	373	0	1	1
888	1	2	7	0	28	373	0	1	1
888	1	6	8	0	28	373	0	1	1
889	1	5	1	0	28	373	0	1	1
889	1	3	2	0	28	373	0	1	1
889	1	1	3	0	28	373	0	1	1
889	1	4	4	0	28	373	0	1	1
889	1	2	7	0	28	373	0	1	1
889	1	6	8	0	28	373	0	1	1
890	1	5	1	0	28	373	0	1	1
890	1	3	2	0	28	373	0	1	1
890	1	1	3	0	28	373	0	1	1
890	1	4	4	0	28	373	0	1	1
890	1	2	7	0	28	373	0	1	1
890	1	6	8	0	28	373	0	1	1
891	1	5	1	0	28	373	0	1	1
891	1	3	2	0	28	373	0	1	1
891	1	1	3	0	28	373	0	1	1
891	1	4	4	0	28	373	0	1	1
891	1	2	7	0	28	373	0	1	1
891	1	6	8	0	28	373	0	1	1
892	1	5	1	0	28	373	0	1	1
892	1	3	2	0	28	373	0	1	1
892	1	1	3	0	28	373	0	1	1
892	1	4	4	0	28	373	0	1	1
892	1	2	7	0	28	373	0	1	1
892	1	6	8	0	28	373	0	1	1
893	1	5	1	0	28	373	0	1	1
893	1	3	2	0	28	373	0	1	1
893	1	1	3	0	28	373	0	1	1
893	1	4	4	0	28	373	0	1	1
893	1	2	7	0	28	373	0	1	1
893	1	6	8	0	28	373	0	1	1
894	1	5	1	0	28	373	0	1	1
894	1	3	2	0	28	373	0	1	1
894	1	1	3	0	28	373	0	1	1
894	1	4	4	0	28	373	0	1	1
894	1	2	7	0	28	373	0	1	1
894	1	6	8	0	28	373	0	1	1
895	1	5	1	0	28	373	0	1	1
895	1	3	2	0	28	373	0	1	1
895	1	1	3	0	28	373	0	1	1
895	1	4	4	0	28	373	0	1	1
895	1	2	7	0	28	373	0	1	1
895	1	6	8	0	28	373	0	1	1
896	1	5	1	0	28	373	0	1	1
896	1	3	2	0	28	373	0	1	1
896	1	1	3	0	28	373	0	1	1
896	1	4	4	0	28	373	0	1	1
896	1	2	7	0	28	373	0	1	1
896	1	6	8	0	28	373	0	1	1
897	1	5	1	0	28	373	0	1	1
897	1	3	2	0	28	373	0	1	1
897	1	1	3	0	28	373	0	1	1
897	1	4	4	0	28	373	0	1	1
897	1	2	7	0	28	373	0	1	1
897	1	6	8	0	28	373	0	1	1
898	1	5	1	0	28	373	0	1	1
898	1	3	2	0	28	373	0	1	1
898	1	1	3	0	28	373	0	1	1
898	1	4	4	0	28	373	0	1	1
898	1	2	7	0	28	373	0	1	1
898	1	6	8	0	28	373	0	1	1
899	1	5	1	0	28	373	0	1	1
899	1	3	2	0	28	373	0	1	1
899	1	1	3	0	28	373	0	1	1
899	1	4	4	0	28	373	0	1	1
899	1	2	7	0	28	373	0	1	1
899	1	6	8	0	28	373	0	1	1
900	1	5	1	0	28	373	0	1	1
900	1	3	2	0	28	373	0	1	1
900	1	1	3	0	28	373	0	1	1
900	1	4	4	0	28	373	0	1	1
900	1	2	7	0	28	373	0	1	1
900	1	6	8	0	28	373	0	1	1
901	1	5	1	0	28	373	0	1	1
901	1	3	2	0	28	373	0	1	1
901	1	1	3	0	28	373	0	1	1
901	1	4	4	0	28	373	0	1	1
901	1	2	7	0	28	373	0	1	1
901	1	6	8	0	28	373	0	1	1
902	1	5	1	0	28	373	0	1	1
902	1	3	2	0	28	373	0	1	1
902	1	1	3	0	28	373	0	1	1
902	1	4	4	0	28	373	0	1	1
902	1	2	7	0	28	373	0	1	1
902	1	6	8	0	28	373	0	1	1
903	1	5	1	0	28	373	0	1	1
903	1	3	2	0	28	373	0	1	1
903	1	1	3	0	28	373	0	1	1
903	1	4	4	0	28	373	0	1	1
903	1	2	7	0	28	373	0	1	1
903	1	6	8	0	28	373	0	1	1
904	1	5	1	0	28	373	0	1	1
904	1	3	2	0	28	373	0	1	1
904	1	1	3	0	28	373	0	1	1
904	1	4	4	0	28	373	0	1	1
904	1	2	7	0	28	373	0	1	1
904	1	6	8	0	28	373	0	1	1
905	1	5	1	0	28	373	0	1	1
905	1	3	2	0	28	373	0	1	1
905	1	1	3	0	28	373	0	1	1
905	1	4	4	0	28	373	0	1	1
905	1	2	7	0	28	373	0	1	1
905	1	6	8	0	28	373	0	1	1
906	1	5	1	0	28	373	0	1	1
906	1	3	2	0	28	373	0	1	1
906	1	1	3	0	28	373	0	1	1
906	1	4	4	0	28	373	0	1	1
906	1	2	7	0	28	373	0	1	1
906	1	6	8	0	28	373	0	1	1
907	1	5	1	0	28	373	0	1	1
907	1	3	2	0	28	373	0	1	1
907	1	1	3	0	28	373	0	1	1
907	1	4	4	0	28	373	0	1	1
907	1	2	7	0	28	373	0	1	1
907	1	6	8	0	28	373	0	1	1
908	1	5	1	0	28	373	0	1	1
908	1	3	2	0	28	373	0	1	1
908	1	1	3	0	28	373	0	1	1
908	1	4	4	0	28	373	0	1	1
908	1	2	7	0	28	373	0	1	1
908	1	6	8	0	28	373	0	1	1
909	1	5	1	0	28	373	0	1	1
909	1	3	2	0	28	373	0	1	1
909	1	1	3	0	28	373	0	1	1
909	1	4	4	0	28	373	0	1	1
909	1	2	7	0	28	373	0	1	1
909	1	6	8	0	28	373	0	1	1
910	1	5	1	0	28	373	0	1	1
910	1	3	2	0	28	373	0	1	1
910	1	1	3	0	28	373	0	1	1
910	1	4	4	0	28	373	0	1	1
910	1	2	7	0	28	373	0	1	1
910	1	6	8	0	28	373	0	1	1
911	1	5	1	0	28	373	0	1	1
911	1	3	2	0	28	373	0	1	1
911	1	1	3	0	28	373	0	1	1
911	1	4	4	0	28	373	0	1	1
911	1	2	7	0	28	373	0	1	1
911	1	6	8	0	28	373	0	1	1
912	1	5	1	0	28	373	0	1	1
912	1	3	2	0	28	373	0	1	1
912	1	1	3	0	28	373	0	1	1
912	1	4	4	0	28	373	0	1	1
912	1	2	7	0	28	373	0	1	1
912	1	6	8	0	28	373	0	1	1
913	1	5	1	0	28	373	0	1	1
913	1	3	2	0	28	373	0	1	1
913	1	1	3	0	28	373	0	1	1
913	1	4	4	0	28	373	0	1	1
913	1	2	7	0	28	373	0	1	1
913	1	6	8	0	28	373	0	1	1
914	1	5	1	0	28	373	0	1	1
914	1	3	2	0	28	373	0	1	1
914	1	1	3	0	28	373	0	1	1
914	1	4	4	0	28	373	0	1	1
914	1	2	7	0	28	373	0	1	1
914	1	6	8	0	28	373	0	1	1
915	1	5	1	0	28	373	0	1	1
915	1	3	2	0	28	373	0	1	1
915	1	1	3	0	28	373	0	1	1
915	1	4	4	0	28	373	0	1	1
915	1	2	7	0	28	373	0	1	1
915	1	6	8	0	28	373	0	1	1
916	1	5	1	0	28	373	0	1	1
916	1	3	2	0	28	373	0	1	1
916	1	1	3	0	28	373	0	1	1
916	1	4	4	0	28	373	0	1	1
916	1	2	7	0	28	373	0	1	1
916	1	6	8	0	28	373	0	1	1
917	1	5	1	0	28	373	0	1	1
917	1	3	2	0	28	373	0	1	1
917	1	1	3	0	28	373	0	1	1
917	1	4	4	0	28	373	0	1	1
917	1	2	7	0	28	373	0	1	1
917	1	6	8	0	28	373	0	1	1
918	1	5	1	0	28	373	0	1	1
918	1	3	2	0	28	373	0	1	1
918	1	1	3	0	28	373	0	1	1
918	1	4	4	0	28	373	0	1	1
918	1	2	7	0	28	373	0	1	1
918	1	6	8	0	28	373	0	1	1
919	1	5	1	0	28	373	0	1	1
919	1	3	2	0	28	373	0	1	1
919	1	1	3	0	28	373	0	1	1
919	1	4	4	0	28	373	0	1	1
919	1	2	7	0	28	373	0	1	1
919	1	6	8	0	28	373	0	1	1
920	1	5	1	0	28	373	0	1	1
920	1	3	2	0	28	373	0	1	1
920	1	1	3	0	28	373	0	1	1
920	1	4	4	0	28	373	0	1	1
920	1	2	7	0	28	373	0	1	1
920	1	6	8	0	28	373	0	1	1
921	1	5	1	0	28	373	0	1	1
921	1	3	2	0	28	373	0	1	1
921	1	1	3	0	28	373	0	1	1
921	1	4	4	0	28	373	0	1	1
921	1	2	7	0	28	373	0	1	1
921	1	6	8	0	28	373	0	1	1
922	1	5	1	0	28	373	0	1	1
922	1	3	2	0	28	373	0	1	1
922	1	1	3	0	28	373	0	1	1
922	1	4	4	0	28	373	0	1	1
922	1	2	7	0	28	373	0	1	1
922	1	6	8	0	28	373	0	1	1
923	1	5	1	0	28	373	0	1	1
923	1	3	2	0	28	373	0	1	1
923	1	1	3	0	28	373	0	1	1
923	1	4	4	0	28	373	0	1	1
923	1	2	7	0	28	373	0	1	1
923	1	6	8	0	28	373	0	1	1
924	1	5	1	0	28	373	0	1	1
924	1	3	2	0	28	373	0	1	1
924	1	1	3	0	28	373	0	1	1
924	1	4	4	0	28	373	0	1	1
924	1	2	7	0	28	373	0	1	1
924	1	6	8	0	28	373	0	1	1
925	1	5	1	0	28	373	0	1	1
925	1	3	2	0	28	373	0	1	1
925	1	1	3	0	28	373	0	1	1
925	1	4	4	0	28	373	0	1	1
925	1	2	7	0	28	373	0	1	1
925	1	6	8	0	28	373	0	1	1
926	1	5	1	0	28	373	0	1	1
926	1	3	2	0	28	373	0	1	1
926	1	1	3	0	28	373	0	1	1
926	1	4	4	0	28	373	0	1	1
926	1	2	7	0	28	373	0	1	1
926	1	6	8	0	28	373	0	1	1
927	1	5	1	0	28	373	0	1	1
927	1	3	2	0	28	373	0	1	1
927	1	1	3	0	28	373	0	1	1
927	1	4	4	0	28	373	0	1	1
927	1	2	7	0	28	373	0	1	1
927	1	6	8	0	28	373	0	1	1
928	1	5	1	0	28	373	0	1	1
928	1	3	2	0	28	373	0	1	1
928	1	1	3	0	28	373	0	1	1
928	1	4	4	0	28	373	0	1	1
928	1	2	7	0	28	373	0	1	1
928	1	6	8	0	28	373	0	1	1
929	1	5	1	0	28	373	0	1	1
929	1	3	2	0	28	373	0	1	1
929	1	1	3	0	28	373	0	1	1
929	1	4	4	0	28	373	0	1	1
929	1	2	7	0	28	373	0	1	1
929	1	6	8	0	28	373	0	1	1
930	1	5	1	0	28	373	0	1	1
930	1	3	2	0	28	373	0	1	1
930	1	1	3	0	28	373	0	1	1
930	1	4	4	0	28	373	0	1	1
930	1	2	7	0	28	373	0	1	1
930	1	6	8	0	28	373	0	1	1
931	1	5	1	0	28	373	0	1	1
931	1	3	2	0	28	373	0	1	1
931	1	1	3	0	28	373	0	1	1
931	1	4	4	0	28	373	0	1	1
931	1	2	7	0	28	373	0	1	1
931	1	6	8	0	28	373	0	1	1
932	1	5	1	0	28	373	0	1	1
932	1	3	2	0	28	373	0	1	1
932	1	1	3	0	28	373	0	1	1
932	1	4	4	0	28	373	0	1	1
932	1	2	7	0	28	373	0	1	1
932	1	6	8	0	28	373	0	1	1
933	1	5	1	0	28	373	0	1	1
933	1	3	2	0	28	373	0	1	1
933	1	1	3	0	28	373	0	1	1
933	1	4	4	0	28	373	0	1	1
933	1	2	7	0	28	373	0	1	1
933	1	6	8	0	28	373	0	1	1
934	1	5	1	0	28	373	0	1	1
934	1	3	2	0	28	373	0	1	1
934	1	1	3	0	28	373	0	1	1
934	1	4	4	0	28	373	0	1	1
934	1	2	7	0	28	373	0	1	1
934	1	6	8	0	28	373	0	1	1
935	1	5	1	0	28	373	0	1	1
935	1	3	2	0	28	373	0	1	1
935	1	1	3	0	28	373	0	1	1
935	1	4	4	0	28	373	0	1	1
935	1	2	7	0	28	373	0	1	1
935	1	6	8	0	28	373	0	1	1
936	1	5	1	0	28	373	0	1	1
936	1	3	2	0	28	373	0	1	1
936	1	1	3	0	28	373	0	1	1
936	1	4	4	0	28	373	0	1	1
936	1	2	7	0	28	373	0	1	1
936	1	6	8	0	28	373	0	1	1
937	1	5	1	0	28	373	0	1	1
937	1	3	2	0	28	373	0	1	1
937	1	1	3	0	28	373	0	1	1
937	1	4	4	0	28	373	0	1	1
937	1	2	7	0	28	373	0	1	1
937	1	6	8	0	28	373	0	1	1
938	1	5	1	0	28	373	0	1	1
938	1	3	2	0	28	373	0	1	1
938	1	1	3	0	28	373	0	1	1
938	1	4	4	0	28	373	0	1	1
938	1	2	7	0	28	373	0	1	1
938	1	6	8	0	28	373	0	1	1
939	1	5	1	0	28	373	0	1	1
939	1	3	2	0	28	373	0	1	1
939	1	1	3	0	28	373	0	1	1
939	1	4	4	0	28	373	0	1	1
939	1	2	7	0	28	373	0	1	1
939	1	6	8	0	28	373	0	1	1
940	1	5	1	0	28	373	0	1	1
940	1	3	2	0	28	373	0	1	1
940	1	1	3	0	28	373	0	1	1
940	1	4	4	0	28	373	0	1	1
940	1	2	7	0	28	373	0	1	1
940	1	6	8	0	28	373	0	1	1
941	1	5	1	0	28	373	0	1	1
941	1	3	2	0	28	373	0	1	1
941	1	1	3	0	28	373	0	1	1
941	1	4	4	0	28	373	0	1	1
941	1	2	7	0	28	373	0	1	1
941	1	6	8	0	28	373	0	1	1
942	1	5	1	0	28	373	0	1	1
942	1	3	2	0	28	373	0	1	1
942	1	1	3	0	28	373	0	1	1
942	1	4	4	0	28	373	0	1	1
942	1	2	7	0	28	373	0	1	1
942	1	6	8	0	28	373	0	1	1
943	1	5	1	0	28	373	0	1	1
943	1	3	2	0	28	373	0	1	1
943	1	1	3	0	28	373	0	1	1
943	1	4	4	0	28	373	0	1	1
943	1	2	7	0	28	373	0	1	1
943	1	6	8	0	28	373	0	1	1
944	1	5	1	0	28	373	0	1	1
944	1	3	2	0	28	373	0	1	1
944	1	1	3	0	28	373	0	1	1
944	1	4	4	0	28	373	0	1	1
944	1	2	7	0	28	373	0	1	1
